date,state,fips,cases,deaths,case_daily,case_7,estimate
2021-07-18,Washington,53,461412,6093,0,617.1428571428571,7404107
2021-07-18,West Virginia,54,164933,2919,0,66.85714285714286,1817305
2021-07-18,Wisconsin,55,680034,8209,0,174.14285714285714,5790716
2021-07-18,Wyoming,56,63523,760,0,79.57142857142857,581024
2021-07-19,Alabama,01,560920,11443,718,815,4876250
2021-07-19,Alaska,02,72281,364,455,141.42857142857142,737068
2021-07-19,Arizona,04,909282,18117,1034,1103,7050299
2021-07-19,Arkansas,05,365132,6007,2552,1094.142857142857,2999370
2021-07-19,California,06,3945211,64127,11283,4437.571428571428,39283497
2021-07-19,Colorado,08,569860,7040,1140,521.5714285714286,5610349
2021-07-19,Connecticut,09,351084,8282,409,149.28571428571428,3575074
2021-07-19,Delaware,10,110423,1697,36,47.142857142857146,957248
2021-07-19,District of Columbia,11,49793,1146,141,38.142857142857146,692683
2021-07-19,Florida,12,2406809,38395,0,6492.714285714285,20901636
2021-07-19,Georgia,13,1124350,20868,3218,1125.7142857142858,10403847
2021-07-19,Guam,66,9447,144,1,3.4285714285714284,NA
2021-07-19,Hawaii,15,37839,520,122,116.28571428571429,1422094
2021-07-19,Idaho,16,197289,2178,354,154.57142857142858,1717750
2021-07-19,Illinois,17,1406608,25841,2619,804.7142857142857,12770631
2021-07-19,Indiana,18,764833,13952,1311,510,6665703
2021-07-19,Iowa,19,375726,6158,0,150.71428571428572,3139508
2021-07-19,Kansas,20,325544,5234,806,440.85714285714283,2910652
2021-07-19,Kentucky,21,471546,7344,1008,445.57142857142856,4449052
2021-07-19,Louisiana,22,499932,10841,3987,1425.857142857143,4664362
2021-07-19,Maine,23,69474,882,0,36.42857142857143,1335492
2021-07-19,Maryland,24,464553,9782,139,153,6018848
2021-07-19,Massachusetts,25,713037,18024,765,267.85714285714283,6850553
2021-07-19,Michigan,26,1002059,21096,52,242.28571428571428,9965265
2021-07-19,Minnesota,27,607877,7731,260,185.71428571428572,5563378
2021-07-19,Mississippi,28,329130,7468,2326,611,2984418
2021-07-19,Missouri,29,663552,10102,1525,2102.4285714285716,6104910
2021-07-19,Montana,30,114851,1692,79,59.714285714285715,1050649
2021-07-19,Nebraska,31,226167,2541,306,113.71428571428571,1914571
2021-07-19,Nevada,32,345163,5761,2067,774,2972382
2021-07-19,New Hampshire,33,99966,1382,59,28,1348124
2021-07-19,New Jersey,34,1029243,26545,312,422.42857142857144,8878503
2021-07-19,New Mexico,35,207566,4385,377,145,2092454
2021-07-19,New York,36,2125663,53195,941,922.2857142857143,19572319
2021-07-19,North Carolina,37,1026982,13551,2898,957,10264876
2021-07-19,North Dakota,38,111050,1568,11,23,756717
2021-07-19,Northern Mariana Islands,69,188,2,1,0.42857142857142855,NA
2021-07-19,Ohio,39,1117769,20437,660,468.2857142857143,11655397
2021-07-19,Oklahoma,40,466733,7417,2126,691.4285714285714,3932870
2021-07-19,Oregon,41,212755,2857,725,280.14285714285717,4129803
2021-07-19,Pennsylvania,42,1221350,27795,680,352,12791530
2021-07-19,Puerto Rico,72,175520,2561,237,151.14285714285714,3318447
2021-07-19,Rhode Island,44,153103,2737,132,40.57142857142857,1057231
2021-07-19,South Carolina,45,603641,9857,1838,516.2857142857143,5020806
2021-07-19,South Dakota,46,124750,2040,0,15.571428571428571,870638
2021-07-19,Tennessee,47,862341,12548,1613,629.7142857142857,6709356
2021-07-19,Texas,48,3037688,52966,2553,3531.8571428571427,28260856
2021-07-19,Utah,49,424242,2416,1552,565.2857142857143,3096848
2021-07-19,Vermont,50,24579,259,29,12.857142857142858,624313
2021-07-19,Virgin Islands,78,4186,32,67,21.857142857142858,NA
2021-07-19,Virginia,51,685485,11483,986,375.57142857142856,8454463
2021-07-19,Washington,53,463232,6096,1820,644,7404107
2021-07-19,West Virginia,54,165177,2919,244,78.85714285714286,1817305
2021-07-19,Wisconsin,55,680456,8212,422,185.71428571428572,5790716
2021-07-19,Wyoming,56,63709,760,186,81.57142857142857,581024
2021-07-20,Alabama,01,562311,11460,1391,1013.7142857142857,4876250
2021-07-20,Alaska,02,72281,364,0,141.42857142857142,737068
2021-07-20,Arizona,04,910436,18117,1154,1218.5714285714287,7050299
2021-07-20,Arkansas,05,367007,6007,1875,1151.142857142857,2999370
2021-07-20,California,06,3951134,64132,5923,4619.571428571428,39283497
2021-07-20,Colorado,08,570051,7040,191,463.14285714285717,5610349
2021-07-20,Connecticut,09,351302,8282,218,151,3575074
2021-07-20,Delaware,10,110457,1697,34,49.285714285714285,957248
2021-07-20,District of Columbia,11,49827,1146,34,41.57142857142857,692683
2021-07-20,Florida,12,2430826,38422,24017,7740.428571428572,20901636
2021-07-20,Georgia,13,1125870,20875,1520,1190.857142857143,10403847
2021-07-20,Guam,66,9455,144,8,2.7142857142857144,NA
2021-07-20,Hawaii,15,37936,520,97,114.42857142857143,1422094
2021-07-20,Idaho,16,197533,2179,244,163.71428571428572,1717750
2021-07-20,Illinois,17,1407317,25847,709,828.2857142857143,12770631
2021-07-20,Indiana,18,765490,13958,657,521.7142857142857,6665703
2021-07-20,Iowa,19,376198,6158,472,178.57142857142858,3139508
2021-07-20,Kansas,20,325592,5234,48,441,2910652
2021-07-20,Kentucky,21,472535,7347,989,525.4285714285714,4449052
2021-07-20,Louisiana,22,501494,10861,1562,1512.857142857143,4664362
2021-07-20,Maine,23,69627,882,153,49,1335492
2021-07-20,Maryland,24,464710,9788,157,158.57142857142858,6018848
2021-07-20,Massachusetts,25,713489,18033,452,291.85714285714283,6850553
2021-07-20,Michigan,26,1003172,21110,1113,301.57142857142856,9965265
2021-07-20,Minnesota,27,608498,7732,621,219.28571428571428,5563378
2021-07-20,Mississippi,28,329703,7477,573,661.5714285714286,2984418
2021-07-20,Missouri,29,665981,10139,2429,2116.4285714285716,6104910
2021-07-20,Montana,30,115007,1693,156,69.14285714285714,1050649
2021-07-20,Nebraska,31,226307,2542,140,119.14285714285714,1914571
2021-07-20,Nevada,32,346167,5761,1004,795.2857142857143,2972382
2021-07-20,New Hampshire,33,100025,1384,59,32.142857142857146,1348124
2021-07-20,New Jersey,34,1029901,26557,658,464.57142857142856,8878503
2021-07-20,New Mexico,35,207701,4389,135,147.85714285714286,2092454
2021-07-20,New York,36,2126775,53200,1112,985.7142857142857,19572319
2021-07-20,North Carolina,37,1027790,13557,808,978.5714285714286,10264876
2021-07-20,North Dakota,38,111098,1568,48,24,756717
2021-07-20,Northern Mariana Islands,69,188,2,0,0.14285714285714285,NA
2021-07-20,Ohio,39,1118513,20449,744,525.4285714285714,11655397
2021-07-20,Oklahoma,40,467198,7417,465,732.5714285714286,3932870
2021-07-20,Oregon,41,213339,2863,584,318.14285714285717,4129803
2021-07-20,Pennsylvania,42,1221836,27805,486,382.14285714285717,12791530
2021-07-20,Puerto Rico,72,175708,2562,188,164.14285714285714,3318447
2021-07-20,Rhode Island,44,153168,2738,65,46.57142857142857,1057231
2021-07-20,South Carolina,45,603973,9860,332,527.1428571428571,5020806
2021-07-20,South Dakota,46,124750,2040,0,15.571428571428571,870638
2021-07-20,Tennessee,47,863228,12555,887,675.1428571428571,6709356
2021-07-20,Texas,48,3042473,52992,4785,3453.714285714286,28260856
2021-07-20,Utah,49,424801,2420,559,577.8571428571429,3096848
2021-07-20,Vermont,50,24590,259,11,13.285714285714286,624313
2021-07-20,Virgin Islands,78,4215,32,29,24.571428571428573,NA
2021-07-20,Virginia,51,686206,11487,721,429.14285714285717,8454463
2021-07-20,Washington,53,464014,6106,782,676,7404107
2021-07-20,West Virginia,54,165259,2919,82,82,1817305
2021-07-20,Wisconsin,55,680955,8223,499,223.28571428571428,5790716
2021-07-20,Wyoming,56,63840,766,131,86.42857142857143,581024
2021-07-21,Alabama,01,563943,11462,1632,1047.142857142857,4876250
2021-07-21,Alaska,02,72754,365,473,173.57142857142858,737068
2021-07-21,Arizona,04,911479,18127,1043,1089.7142857142858,7050299
2021-07-21,Arkansas,05,368466,6020,1459,1172.5714285714287,2999370
2021-07-21,California,06,3957625,64146,6491,5102.714285714285,39283497
2021-07-21,Colorado,08,570905,7050,854,514.2857142857143,5610349
2021-07-21,Connecticut,09,351530,8282,228,163.42857142857142,3575074
2021-07-21,Delaware,10,110502,1697,45,45.714285714285715,957248
2021-07-21,District of Columbia,11,49858,1146,31,40.57142857142857,692683
2021-07-21,Florida,12,2439814,38480,8988,8106.571428571428,20901636
2021-07-21,Georgia,13,1128030,20897,2160,1322.2857142857142,10403847
2021-07-21,Guam,66,9455,144,0,2.142857142857143,NA
2021-07-21,Hawaii,15,38066,521,130,127.28571428571429,1422094
2021-07-21,Idaho,16,197861,2181,328,184.85714285714286,1717750
2021-07-21,Illinois,17,1408618,25854,1301,867.5714285714286,12770631
2021-07-21,Indiana,18,766200,13964,710,540.1428571428571,6665703
2021-07-21,Iowa,19,376673,6170,475,199.28571428571428,3139508
2021-07-21,Kansas,20,326819,5235,1227,584.8571428571429,2910652
2021-07-21,Kentucky,21,473454,7349,919,566.7142857142857,4449052
2021-07-21,Louisiana,22,506882,10874,5388,2006,4664362
2021-07-21,Maine,23,69674,887,47,50,1335492
2021-07-21,Maryland,24,464954,9792,244,178.57142857142858,6018848
2021-07-21,Massachusetts,25,714014,18035,525,334,6850553
2021-07-21,Michigan,26,1003179,21110,7,301.7142857142857,9965265
2021-07-21,Minnesota,27,608771,7737,273,229.85714285714286,5563378
2021-07-21,Mississippi,28,330664,7485,961,707.2857142857143,2984418
2021-07-21,Missouri,29,668695,10150,2714,2196.714285714286,6104910
2021-07-21,Montana,30,115111,1694,104,70.57142857142857,1050649
2021-07-21,Nebraska,31,226442,2546,135,120.28571428571429,1914571
2021-07-21,Nevada,32,347098,5789,931,829.4285714285714,2972382
2021-07-21,New Hampshire,33,100072,1384,47,33.142857142857146,1348124
2021-07-21,New Jersey,34,1030600,26562,699,512.2857142857143,8878503
2021-07-21,New Mexico,35,207972,4394,271,160.85714285714286,2092454
2021-07-21,New York,36,2127867,53207,1092,1038.142857142857,19572319
2021-07-21,North Carolina,37,1029263,13566,1473,1050.7142857142858,10264876
2021-07-21,North Dakota,38,111124,1569,26,23.857142857142858,756717
2021-07-21,Northern Mariana Islands,69,188,2,0,0.14285714285714285,NA
2021-07-21,Ohio,39,1119298,20449,785,579.4285714285714,11655397
2021-07-21,Oklahoma,40,468401,7454,1203,749.8571428571429,3932870
2021-07-21,Oregon,41,213730,2864,391,339,4129803
2021-07-21,Pennsylvania,42,1222311,27813,475,415.14285714285717,12791530
2021-07-21,Puerto Rico,72,175794,2565,86,172.14285714285714,3318447
2021-07-21,Rhode Island,44,153269,2738,101,56.57142857142857,1057231
2021-07-21,South Carolina,45,604650,9870,677,577.5714285714286,5020806
2021-07-21,South Dakota,46,124948,2041,198,28.285714285714285,870638
2021-07-21,Tennessee,47,864643,12559,1415,789.5714285714286,6709356
2021-07-21,Texas,48,3050283,53035,7810,3888.285714285714,28260856
2021-07-21,Utah,49,425674,2424,873,611.5714285714286,3096848
2021-07-21,Vermont,50,24609,259,19,13.285714285714286,624313
2021-07-21,Virgin Islands,78,4215,32,0,15.857142857142858,NA
2021-07-21,Virginia,51,686884,11491,678,467.14285714285717,8454463
2021-07-21,Washington,53,464963,6112,949,706.8571428571429,7404107
2021-07-21,West Virginia,54,165398,2920,139,90.71428571428571,1817305
2021-07-21,Wisconsin,55,681368,8229,413,252.42857142857142,5790716
2021-07-21,Wyoming,56,63988,766,148,93.85714285714286,581024
2021-07-22,Alabama,01,565510,11468,1567,1133.142857142857,4876250
2021-07-22,Alaska,02,72754,365,0,173.57142857142858,737068
2021-07-22,Arizona,04,912653,18137,1174,1112.5714285714287,7050299
2021-07-22,Arkansas,05,370326,6035,1860,1298.2857142857142,2999370
2021-07-22,California,06,3966545,64174,8920,5850.571428571428,39283497
2021-07-22,Colorado,08,571737,7056,832,555,5610349
2021-07-22,Connecticut,09,351825,8286,295,184.14285714285714,3575074
2021-07-22,Delaware,10,110573,1697,71,48.857142857142854,957248
2021-07-22,District of Columbia,11,49930,1146,72,45,692683
2021-07-22,Florida,12,2452461,38566,12647,8911.714285714286,20901636
2021-07-22,Georgia,13,1130107,20909,2077,1431.7142857142858,10403847
2021-07-22,Guam,66,9469,144,14,3.857142857142857,NA
2021-07-22,Hawaii,15,38284,524,218,138,1422094
2021-07-22,Idaho,16,198093,2182,232,188.57142857142858,1717750
2021-07-22,Illinois,17,1410504,25860,1886,1019.2857142857143,12770631
2021-07-22,Indiana,18,767052,13963,852,582.2857142857143,6665703
2021-07-22,Iowa,19,376726,6170,53,200.71428571428572,3139508
2021-07-22,Kansas,20,326876,5236,57,586.1428571428571,2910652
2021-07-22,Kentucky,21,474359,7351,905,621,4449052
2021-07-22,Louisiana,22,509716,10889,2834,2196.5714285714284,4664362
2021-07-22,Maine,23,69780,891,106,58.142857142857146,1335492
2021-07-22,Maryland,24,465257,9798,303,196.42857142857142,6018848
2021-07-22,Massachusetts,25,714556,18041,542,373.2857142857143,6850553
2021-07-22,Michigan,26,1003264,21110,85,306.2857142857143,9965265
2021-07-22,Minnesota,27,609109,7741,338,248.28571428571428,5563378
2021-07-22,Mississippi,28,331863,7494,1199,799,2984418
2021-07-22,Missouri,29,671940,10165,3245,2248.1428571428573,6104910
2021-07-22,Montana,30,115252,1695,141,81,1050649
2021-07-22,Nebraska,31,226606,2546,164,127.85714285714286,1914571
2021-07-22,Nevada,32,348040,5797,942,830,2972382
2021-07-22,New Hampshire,33,100106,1385,34,33,1348124
2021-07-22,New Jersey,34,1031346,26564,746,555.1428571428571,8878503
2021-07-22,New Mexico,35,208243,4396,271,177.28571428571428,2092454
2021-07-22,New York,36,2129478,53214,1611,1135.5714285714287,19572319
2021-07-22,North Carolina,37,1031031,13578,1768,1156.142857142857,10264876
2021-07-22,North Dakota,38,111158,1569,34,24.142857142857142,756717
2021-07-22,Northern Mariana Islands,69,188,2,0,0.14285714285714285,NA
2021-07-22,Ohio,39,1120120,20449,822,618.7142857142857,11655397
2021-07-22,Oklahoma,40,469982,7454,1581,875,3932870
2021-07-22,Oregon,41,214263,2865,533,372.7142857142857,4129803
2021-07-22,Pennsylvania,42,1223026,27819,715,472,12791530
2021-07-22,Puerto Rico,72,175974,2566,180,179.85714285714286,3318447
2021-07-22,Rhode Island,44,153355,2739,86,61.142857142857146,1057231
2021-07-22,South Carolina,45,605590,9876,940,622.5714285714286,5020806
2021-07-22,South Dakota,46,124948,2041,0,28.285714285714285,870638
2021-07-22,Tennessee,47,865869,12573,1226,887.7142857142857,6709356
2021-07-22,Texas,48,3057841,53070,7558,4538.142857142857,28260856
2021-07-22,Utah,49,426489,2425,815,634.7142857142857,3096848
2021-07-22,Vermont,50,24647,259,38,16.857142857142858,624313
2021-07-22,Virgin Islands,78,4301,35,86,26,NA
2021-07-22,Virginia,51,687550,11493,666,499.42857142857144,8454463
2021-07-22,Washington,53,466437,6114,1474,815.2857142857143,7404107
2021-07-22,West Virginia,54,165524,2934,126,97.28571428571429,1817305
2021-07-22,Wisconsin,55,681774,8234,406,279.7142857142857,5790716
2021-07-22,Wyoming,56,64141,766,153,98,581024
2021-07-23,Alabama,01,567243,11472,1733,1238,4876250
2021-07-23,Alaska,02,73193,367,439,195.28571428571428,737068
2021-07-23,Arizona,04,914132,18144,1479,1145.142857142857,7050299
2021-07-23,Arkansas,05,372313,6041,1987,1390.4285714285713,2999370
2021-07-23,California,06,3975402,64219,8857,6412,39283497
2021-07-23,Colorado,08,572272,7062,535,543.2857142857143,5610349
2021-07-23,Connecticut,09,352037,8286,212,194.57142857142858,3575074
2021-07-23,Delaware,10,110638,1698,65,52.57142857142857,957248
2021-07-23,District of Columbia,11,49973,1146,43,45.857142857142854,692683
2021-07-23,Florida,12,2479975,38670,27514,10452.285714285714,20901636
2021-07-23,Georgia,13,1132526,20917,2419,1627.7142857142858,10403847
2021-07-23,Guam,66,9470,144,1,3.4285714285714284,NA
2021-07-23,Hawaii,15,38499,524,215,149.14285714285714,1422094
2021-07-23,Idaho,16,198306,2185,213,195.85714285714286,1717750
2021-07-23,Illinois,17,1411845,25867,1341,1122.2857142857142,12770631
2021-07-23,Indiana,18,767812,13965,760,612.8571428571429,6665703
2021-07-23,Iowa,19,376726,6170,0,200.71428571428572,3139508
2021-07-23,Kansas,20,328593,5275,1717,550.7142857142857,2910652
2021-07-23,Kentucky,21,475351,7355,992,687.5714285714286,4449052
2021-07-23,Louisiana,22,512843,10900,3127,2414,4664362
2021-07-23,Maine,23,69834,891,54,59.42857142857143,1335492
2021-07-23,Maryland,24,465545,9801,288,211.42857142857142,6018848
2021-07-23,Massachusetts,25,715180,18046,624,415.42857142857144,6850553
2021-07-23,Michigan,26,1004906,21131,1642,414.2857142857143,9965265
2021-07-23,Minnesota,27,609480,7743,371,266.14285714285717,5563378
2021-07-23,Mississippi,28,333180,7502,1317,910.8571428571429,2984418
2021-07-23,Missouri,29,674977,10179,3037,2278.5714285714284,6104910
2021-07-23,Montana,30,115364,1695,112,84.57142857142857,1050649
2021-07-23,Nebraska,31,226839,2546,233,139.71428571428572,1914571
2021-07-23,Nevada,32,349043,5817,1003,849.5714285714286,2972382
2021-07-23,New Hampshire,33,100152,1385,46,35,1348124
2021-07-23,New Jersey,34,1032255,26568,909,614.4285714285714,8878503
2021-07-23,New Mexico,35,208487,4399,244,185.42857142857142,2092454
2021-07-23,New York,36,2131176,53216,1698,1288.2857142857142,19572319
2021-07-23,North Carolina,37,1032686,13586,1655,1245.4285714285713,10264876
2021-07-23,North Dakota,38,111201,1569,43,27.857142857142858,756717
2021-07-23,Northern Mariana Islands,69,188,2,0,0.14285714285714285,NA
2021-07-23,Ohio,39,1120922,20467,802,657.1428571428571,11655397
2021-07-23,Oklahoma,40,471176,7454,1194,938.4285714285714,3932870
2021-07-23,Oregon,41,214869,2867,606,405.57142857142856,4129803
2021-07-23,Pennsylvania,42,1223476,27820,450,488,12791530
2021-07-23,Puerto Rico,72,176747,2567,773,264,3318447
2021-07-23,Rhode Island,44,153447,2739,92,68,1057231
2021-07-23,South Carolina,45,606833,9878,1243,718.5714285714286,5020806
2021-07-23,South Dakota,46,124948,2041,0,28.285714285714285,870638
2021-07-23,Tennessee,47,867413,12580,1544,958.8571428571429,6709356
2021-07-23,Texas,48,3064653,53118,6812,4842.428571428572,28260856
2021-07-23,Utah,49,426489,2425,0,539.2857142857143,3096848
2021-07-23,Vermont,50,24676,259,29,18,624313
2021-07-23,Virgin Islands,78,4301,35,0,26,NA
2021-07-23,Virginia,51,688300,11500,750,543,8454463
2021-07-23,Washington,53,467489,6124,1052,869.7142857142857,7404107
2021-07-23,West Virginia,54,165702,2936,178,109.85714285714286,1817305
2021-07-23,Wisconsin,55,682276,8240,502,320.2857142857143,5790716
2021-07-23,Wyoming,56,64251,766,110,104,581024
2021-07-24,Alabama,01,569131,11483,1888,1379,4876250
2021-07-24,Alaska,02,73193,367,0,195.28571428571428,737068
2021-07-24,Arizona,04,915660,18170,1528,1198.857142857143,7050299
2021-07-24,Arkansas,05,374328,6048,2015,1678.2857142857142,2999370
2021-07-24,California,06,3977990,64220,2588,6527.857142857143,39283497
2021-07-24,Colorado,08,572460,7063,188,570.1428571428571,5610349
2021-07-24,Connecticut,09,352037,8286,0,194.57142857142858,3575074
2021-07-24,Delaware,10,110729,1698,91,55.714285714285715,957248
2021-07-24,District of Columbia,11,49973,1146,0,45.857142857142854,692683
2021-07-24,Florida,12,2479975,38670,0,10452.285714285714,20901636
2021-07-24,Georgia,13,1132526,20917,0,1627.7142857142858,10403847
2021-07-24,Guam,66,9470,144,0,3.4285714285714284,NA
2021-07-24,Hawaii,15,38741,524,242,166.28571428571428,1422094
2021-07-24,Idaho,16,198306,2185,0,195.85714285714286,1717750
2021-07-24,Illinois,17,1411845,25867,0,1122.2857142857142,12770631
2021-07-24,Indiana,18,767812,13965,0,612.8571428571429,6665703
2021-07-24,Iowa,19,377300,6170,574,224.85714285714286,3139508
2021-07-24,Kansas,20,328603,5275,10,552.1428571428571,2910652
2021-07-24,Kentucky,21,475351,7355,0,687.5714285714286,4449052
2021-07-24,Louisiana,22,512843,10900,0,2414,4664362
2021-07-24,Maine,23,69904,897,70,61.42857142857143,1335492
2021-07-24,Maryland,24,465862,9806,317,230.57142857142858,6018848
2021-07-24,Massachusetts,25,715180,18046,0,415.42857142857144,6850553
2021-07-24,Michigan,26,1004909,21131,3,414.57142857142856,9965265
2021-07-24,Minnesota,27,609480,7743,0,266.14285714285717,5563378
2021-07-24,Mississippi,28,333180,7502,0,910.8571428571429,2984418
2021-07-24,Missouri,29,677560,10189,2583,2360.285714285714,6104910
2021-07-24,Montana,30,115364,1695,0,84.57142857142857,1050649
2021-07-24,Nebraska,31,226839,2546,0,139.71428571428572,1914571
2021-07-24,Nevada,32,349043,5817,0,849.5714285714286,2972382
2021-07-24,New Hampshire,33,100152,1385,0,35,1348124
2021-07-24,New Jersey,34,1033116,26573,861,659,8878503
2021-07-24,New Mexico,35,208487,4399,0,185.42857142857142,2092454
2021-07-24,New York,36,2133044,53219,1868,1352.142857142857,19572319
2021-07-24,North Carolina,37,1032686,13586,0,1228.857142857143,10264876
2021-07-24,North Dakota,38,111246,1569,45,30.714285714285715,756717
2021-07-24,Northern Mariana Islands,69,188,2,0,0.14285714285714285,NA
2021-07-24,Ohio,39,1121609,20467,687,685.8571428571429,11655397
2021-07-24,Oklahoma,40,471176,7454,0,938.4285714285714,3932870
2021-07-24,Oregon,41,214869,2867,0,405.57142857142856,4129803
2021-07-24,Pennsylvania,42,1224059,27823,583,524.8571428571429,12791530
2021-07-24,Puerto Rico,72,177114,2567,367,288,3318447
2021-07-24,Rhode Island,44,153447,2739,0,68,1057231
2021-07-24,South Carolina,45,606833,9878,0,718.5714285714286,5020806
2021-07-24,South Dakota,46,124948,2041,0,28.285714285714285,870638
2021-07-24,Tennessee,47,867449,12580,36,960.1428571428571,6709356
2021-07-24,Texas,48,3069699,53141,5046,5187.142857142857,28260856
2021-07-24,Utah,49,426489,2425,0,542.7142857142857,3096848
2021-07-24,Vermont,50,24676,259,0,18,624313
2021-07-24,Virgin Islands,78,4301,35,0,26,NA
2021-07-24,Virginia,51,688300,11500,0,543,8454463
2021-07-24,Washington,53,467489,6124,0,868.1428571428571,7404107
2021-07-24,West Virginia,54,165702,2936,0,109.85714285714286,1817305
2021-07-24,Wisconsin,55,682276,8240,0,320.2857142857143,5790716
2021-07-24,Wyoming,56,64251,766,0,104,581024
2021-07-25,Alabama,01,570667,11483,1536,1495,4876250
2021-07-25,Alaska,02,73193,367,0,195.28571428571428,737068
2021-07-25,Arizona,04,917168,18171,1508,1274.2857142857142,7050299
2021-07-25,Arkansas,05,375350,6054,1022,1824.2857142857142,2999370
2021-07-25,California,06,3980074,64225,2084,6592.285714285715,39283497
2021-07-25,Colorado,08,572832,7066,372,587.4285714285714,5610349
2021-07-25,Connecticut,09,352037,8286,0,194.57142857142858,3575074
2021-07-25,Delaware,10,110797,1698,68,58.57142857142857,957248
2021-07-25,District of Columbia,11,49973,1146,0,45.857142857142854,692683
2021-07-25,Florida,12,2479975,38670,0,10452.285714285714,20901636
2021-07-25,Georgia,13,1132526,20917,0,1627.7142857142858,10403847
2021-07-25,Guam,66,9470,144,0,3.4285714285714284,NA
2021-07-25,Hawaii,15,39000,526,259,183.28571428571428,1422094
2021-07-25,Idaho,16,198306,2185,0,195.85714285714286,1717750
2021-07-25,Illinois,17,1411845,25867,0,1122.2857142857142,12770631
2021-07-25,Indiana,18,767812,13965,0,612.8571428571429,6665703
2021-07-25,Iowa,19,377300,6170,0,224.85714285714286,3139508
2021-07-25,Kansas,20,328603,5275,0,552.1428571428571,2910652
2021-07-25,Kentucky,21,475351,7355,0,687.5714285714286,4449052
2021-07-25,Louisiana,22,512843,10900,0,2414,4664362
2021-07-25,Maine,23,69904,897,0,61.42857142857143,1335492
2021-07-25,Maryland,24,466168,9807,306,250.57142857142858,6018848
2021-07-25,Massachusetts,25,715180,18046,0,415.42857142857144,6850553
2021-07-25,Michigan,26,1004914,21131,5,415.2857142857143,9965265
2021-07-25,Minnesota,27,609480,7743,0,266.14285714285717,5563378
2021-07-25,Mississippi,28,333180,7502,0,910.8571428571429,2984418
2021-07-25,Missouri,29,678909,10189,1349,2411.714285714286,6104910
2021-07-25,Montana,30,115364,1695,0,84.57142857142857,1050649
2021-07-25,Nebraska,31,226839,2546,0,139.71428571428572,1914571
2021-07-25,Nevada,32,349043,5817,0,849.5714285714286,2972382
2021-07-25,New Hampshire,33,100152,1385,0,35,1348124
2021-07-25,New Jersey,34,1033712,26575,596,683,8878503
2021-07-25,New Mexico,35,208487,4399,0,185.42857142857142,2092454
2021-07-25,New York,36,2135076,53228,2032,1479.142857142857,19572319
2021-07-25,North Carolina,37,1032686,13586,0,1228.857142857143,10264876
2021-07-25,North Dakota,38,111258,1569,12,31.285714285714285,756717
2021-07-25,Northern Mariana Islands,69,190,2,2,0.42857142857142855,NA
2021-07-25,Ohio,39,1122104,20467,495,713.5714285714286,11655397
2021-07-25,Oklahoma,40,471176,7454,0,938.4285714285714,3932870
2021-07-25,Oregon,41,214869,2867,0,405.57142857142856,4129803
2021-07-25,Pennsylvania,42,1224441,27827,382,538.7142857142857,12791530
2021-07-25,Puerto Rico,72,177521,2568,407,319.7142857142857,3318447
2021-07-25,Rhode Island,44,153447,2739,0,68,1057231
2021-07-25,South Carolina,45,606833,9878,0,718.5714285714286,5020806
2021-07-25,South Dakota,46,124948,2041,0,28.285714285714285,870638
2021-07-25,Tennessee,47,867449,12580,0,960.1428571428571,6709356
2021-07-25,Texas,48,3071097,53156,1398,5137.428571428572,28260856
2021-07-25,Utah,49,426489,2425,0,542.7142857142857,3096848
2021-07-25,Vermont,50,24676,259,0,18,624313
2021-07-25,Virgin Islands,78,4301,35,0,26,NA
2021-07-25,Virginia,51,688300,11500,0,543,8454463
2021-07-25,Washington,53,467489,6124,0,868.1428571428571,7404107
2021-07-25,West Virginia,54,165702,2936,0,109.85714285714286,1817305
2021-07-25,Wisconsin,55,682276,8240,0,320.2857142857143,5790716
2021-07-25,Wyoming,56,64251,766,0,104,581024
2021-07-26,Alabama,01,572070,11483,1403,1592.857142857143,4876250
2021-07-26,Alaska,02,73757,367,564,210.85714285714286,737068
2021-07-26,Arizona,04,918609,18171,1441,1332.4285714285713,7050299
2021-07-26,Arkansas,05,375971,6077,621,1548.4285714285713,2999370
2021-07-26,California,06,3996383,64265,16309,7310.285714285715,39283497
2021-07-26,Colorado,08,574297,7079,1465,633.8571428571429,5610349
2021-07-26,Connecticut,09,352626,8288,589,220.28571428571428,3575074
2021-07-26,Delaware,10,110862,1698,65,62.714285714285715,957248
2021-07-26,District of Columbia,11,50160,1146,187,52.42857142857143,692683
2021-07-26,Florida,12,2479975,38670,0,10452.285714285714,20901636
2021-07-26,Georgia,13,1138366,20931,5840,2002.2857142857142,10403847
2021-07-26,Guam,66,9475,144,5,4,NA
2021-07-26,Hawaii,15,39156,526,156,188.14285714285714,1422094
2021-07-26,Idaho,16,198919,2190,613,232.85714285714286,1717750
2021-07-26,Illinois,17,1415898,25881,4053,1327.142857142857,12770631
2021-07-26,Indiana,18,769712,13965,1900,697,6665703
2021-07-26,Iowa,19,377300,6170,0,224.85714285714286,3139508
2021-07-26,Kansas,20,329941,5282,1338,628.1428571428571,2910652
2021-07-26,Kentucky,21,477571,7362,2220,860.7142857142857,4449052
2021-07-26,Louisiana,22,520435,10914,7592,2929,4664362
2021-07-26,Maine,23,69904,897,0,61.42857142857143,1335492
2021-07-26,Maryland,24,466424,9808,256,267.2857142857143,6018848
2021-07-26,Massachusetts,25,716452,18053,1272,487.85714285714283,6850553
2021-07-26,Michigan,26,1004995,21132,81,419.42857142857144,9965265
